Image_ID,Image_Name,confidence,ymin,xmin,ymax,xmax,class,similarity
image_1373,image_1373-1.png,0.8880272507667542,0.6791666666666667,0.725,0.8,0.815625,1,0.8086
image_1373,image_1373-2.png,0.8600167036056519,0.6319444444444444,0.18359375,0.7694444444444445,0.28046875,0,0.7803
image_1374,image_1374-0.png,0.8914738893508911,0.5652777777777778,0.84921875,0.7722222222222223,0.915625,1,0.8047
image_1375,image_1375-0.png,0.8953461050987244,0.6611111111111111,0.571875,0.8430555555555556,0.65234375,1,0.802
image_1376,image_1376-0.png,0.9053555727005004,0.7,0.3671875,0.8111111111111111,0.4421875,0,0.7812
image_1376,image_1376-1.png,0.8957338333129883,0.6791666666666667,0.221875,0.8138888888888889,0.31640625,0,0.798
image_1376,image_1376-2.png,0.8955371975898743,0.6944444444444444,0.7546875,0.8041666666666667,0.83828125,0,0.7944
image_1377,image_1377-0.png,0.9211209416389464,0.6888888888888889,0.58359375,0.7875,0.63984375,0,0.7764
image_1377,image_1377-1.png,0.8759714365005493,0.6833333333333333,0.43984375,0.7986111111111112,0.5421875,1,0.8022
image_1378,image_1378-0.png,0.8982329368591309,0.7388888888888889,0.42109375,0.9027777777777778,0.5578125,1,0.803
image_1379,image_1379-0.png,0.9120112061500548,0.5541666666666667,0.315625,0.8347222222222223,0.49375,0,0.7847
image_1379,image_1379-1.png,0.8937084078788757,0.6305555555555555,0.5953125,0.8277777777777777,0.6765625,0,0.7866
image_1380,image_1380-0.png,0.8820206522941589,0.6138888888888889,0.1953125,0.8138888888888889,0.26796875,0,0.783
image_1381,image_1381-0.png,0.9258183836936952,0.7680555555555556,0.32890625,0.9597222222222224,0.4578125,1,0.8037
image_1381,image_1381-1.png,0.897140383720398,0.7888888888888889,0.2015625,0.9388888888888888,0.3125,0,0.7705
image_1381,image_1381-2.png,0.8878719806671143,0.7736111111111111,0.60234375,0.9930555555555556,0.72890625,1,0.8276
image_1382,image_1382-0.png,0.9007482528686525,0.6180555555555556,0.39453125,0.8138888888888889,0.475,0,0.786
image_1382,image_1382-1.png,0.8976829051971436,0.7138888888888889,0.665625,0.8208333333333333,0.7453125,0,0.796
image_1382,image_1382-2.png,0.8815486431121826,0.7125,0.49921875,0.8208333333333333,0.6125,0,0.7544
image_1383,image_1383-0.png,0.8983281254768372,0.7208333333333333,0.38203125,0.8597222222222223,0.5328125,1,0.809
image_1383,image_1383-1.png,0.8955332636833191,0.7055555555555556,0.5921875,0.8555555555555555,0.68203125,1,0.8022
image_1383,image_1383-2.png,0.8688867688179016,0.7069444444444445,0.23046875,0.8263888888888888,0.31328125,0,0.793
image_1384,image_1384-0.png,0.8748083114624023,0.7194444444444444,0.09453125,0.8333333333333334,0.20546875,0,0.7896
image_1385,image_1385-0.png,0.9001263976097107,0.8138888888888889,0.684375,0.9972222222222222,0.79765625,0,0.784
image_1385,image_1385-1.png,0.8990433812141418,0.8027777777777778,0.2015625,0.9791666666666666,0.38046875,1,0.7993
image_1386,image_1386-0.png,0.8762023448944092,0.6375,0.440625,0.8263888888888888,0.52109375,0,0.79
image_1387,image_1387-0.png,0.9008799195289612,0.7069444444444445,0.60859375,0.8222222222222222,0.69140625,0,0.7827
image_1387,image_1387-1.png,0.8877306580543518,0.6986111111111111,0.17734375,0.8625,0.290625,0,0.787
image_1387,image_1387-2.png,0.6567889451980591,0.7638888888888888,0.334375,0.8458333333333333,0.44375,0,0.7983
image_1388,image_1388-0.png,0.8887612819671631,0.6166666666666667,0.37578125,0.7888888888888889,0.4515625,1,0.836
image_1388,image_1388-1.png,0.8863874077796936,0.6347222222222222,0.465625,0.7847222222222222,0.55703125,0,0.795
image_1389,image_1389-0.png,0.9321240782737732,0.8013888888888889,0.703125,1.0013888888888889,0.8328125,0,0.794
image_1389,image_1389-1.png,0.9209027290344238,0.7402777777777778,0.459375,0.9444444444444444,0.62109375,1,0.8037
image_1389,image_1389-2.png,0.9147912859916688,0.8138888888888889,0.0,0.9986111111111112,0.16484375,0,0.791
image_1390,image_1390-0.png,0.9136423468589784,0.7763888888888889,0.54609375,0.9583333333333334,0.6703125,0,0.79
image_1390,image_1390-1.png,0.886069118976593,0.7583333333333333,0.29375,0.8805555555555555,0.40234375,0,0.7812
image_1391,image_1391-0.png,0.9255622029304504,0.6444444444444445,0.25390625,0.9236111111111112,0.38125,0,0.7627
image_1392,image_1392-0.png,0.9042207598686218,0.7152777777777778,0.10390625,0.9,0.2578125,0,0.7964
image_1392,image_1392-1.png,0.8880263566970825,0.7472222222222222,0.33828125,0.8833333333333333,0.4796875,0,0.7637
image_1392,image_1392-2.png,0.8780785202980042,0.7638888888888888,0.57265625,0.8847222222222222,0.65390625,0,0.7764
image_1393,image_1393-0.png,0.9215510487556458,0.6791666666666667,0.2546875,0.8694444444444445,0.35546875,1,0.8096
image_1393,image_1393-1.png,0.8926011919975281,0.7444444444444445,0.51953125,0.875,0.621875,0,0.7905
image_1394,image_1394-0.png,0.8868620991706848,0.7347222222222223,0.653125,0.8875,0.75546875,0,0.7896
image_1395,image_1395-0.png,0.9118226766586304,0.6555555555555556,0.6375,0.8652777777777778,0.7328125,0,0.7896
image_1395,image_1395-1.png,0.8301130533218384,0.7333333333333333,0.325,0.8652777777777778,0.4375,0,0.776
image_1396,image_1396-0.png,0.903904378414154,0.7027777777777777,0.37734375,0.8333333333333334,0.50625,0,0.7744
image_1397,image_1397-0.png,0.8985537886619568,0.7263888888888889,0.6109375,0.8472222222222222,0.71796875,1,0.812
image_1397,image_1397-1.png,0.8850467801094055,0.7125,0.2421875,0.8319444444444445,0.3453125,0,0.7944
image_1397,image_1397-2.png,0.8561224341392517,0.7236111111111111,0.41640625,0.8916666666666667,0.5515625,0,0.784
image_1398,image_1398-0.png,0.9050363302230836,0.6833333333333333,0.32578125,0.8236111111111111,0.4546875,1,0.828
image_1398,image_1398-1.png,0.9005967974662781,0.7111111111111111,0.5328125,0.9013888888888888,0.64765625,0,0.775
image_1398,image_1398-2.png,0.8824645280838013,0.6777777777777778,0.13671875,0.8,0.23828125,0,0.7725
image_1399,image_1399-0.png,0.9159885048866272,0.7222222222222222,0.390625,0.8930555555555556,0.534375,0,0.758
image_1399,image_1399-1.png,0.8792821168899536,0.7069444444444445,0.20078125,0.8388888888888889,0.29921875,0,0.796
image_1399,image_1399-2.png,0.7981715798377991,0.7069444444444445,0.6015625,0.8388888888888889,0.6921875,0,0.793
image_1400,image_1400-0.png,0.9166173338890076,0.7375,0.6765625,0.8861111111111111,0.78671875,0,0.778
image_1400,image_1400-1.png,0.9005782604217529,0.7291666666666666,0.05234375,0.8819444444444444,0.165625,1,0.8027
image_1400,image_1400-2.png,0.8366906046867371,0.6861111111111111,0.23828125,0.8680555555555556,0.396875,1,0.8257
image_1401,image_1401-0.png,0.9281891584396362,0.6083333333333333,0.2390625,0.8638888888888889,0.353125,1,0.799
image_1401,image_1401-1.png,0.913130223751068,0.6472222222222223,0.459375,0.8958333333333334,0.58359375,0,0.781
image_1402,image_1402-0.png,0.8960549235343933,0.6416666666666667,0.4203125,0.775,0.50078125,1,0.8174
image_1403,image_1403-0.png,0.9228293895721436,0.6638888888888889,0.5171875,0.8402777777777778,0.64453125,0,0.796
image_1403,image_1403-1.png,0.9186972379684448,0.5833333333333334,0.109375,0.8041666666666667,0.21796875,0,0.793
image_1404,image_1404-0.png,0.9205303192138672,0.5791666666666667,0.6734375,0.7736111111111111,0.76328125,1,0.8184
image_1405,image_1405-0.png,0.9013319611549376,0.6041666666666666,0.5078125,0.7402777777777778,0.575,0,0.766
image_1405,image_1405-1.png,0.8935264945030212,0.6138888888888889,0.32734375,0.7277777777777777,0.40078125,0,0.7896
image_1405,image_1405-2.png,0.8876095414161682,0.575,0.84453125,0.7486111111111111,0.92265625,1,0.8037
image_1406,image_1406-0.png,0.9156679511070251,0.6694444444444444,0.0984375,0.8972222222222223,0.2,0,0.7676
image_1406,image_1406-1.png,0.915536642074585,0.7263888888888889,0.2875,0.8958333333333334,0.42421875,0,0.7734
image_1406,image_1406-2.png,0.9101714491844176,0.5402777777777777,0.69375,0.9083333333333332,0.928125,1,0.8364
image_1407,image_1407-0.png,0.9126357436180116,0.6319444444444444,0.24453125,0.7444444444444445,0.3140625,0,0.788
image_1407,image_1407-1.png,0.911036491394043,0.6194444444444445,0.42421875,0.7680555555555556,0.509375,1,0.82
image_1407,image_1407-2.png,0.9068820476531982,0.6236111111111111,0.5609375,0.7583333333333333,0.6359375,1,0.825
image_1408,image_1408-0.png,0.9261579513549804,0.7416666666666667,0.32890625,0.9319444444444444,0.48046875,1,0.841
image_1409,image_1409-0.png,0.9139359593391418,0.6972222222222222,0.67109375,0.9652777777777778,0.79453125,1,0.83
image_1409,image_1409-1.png,0.8602563142776489,0.7847222222222222,0.0,0.9652777777777778,0.209375,0,0.7812
image_1409,image_1409-2.png,0.8546990752220154,0.7791666666666667,0.3,1.0027777777777778,0.5078125,0,0.766
image_1410,image_1410-0.png,0.932410478591919,0.7527777777777778,0.49140625,0.9625,0.6015625,1,0.8174
image_1410,image_1410-1.png,0.897789716720581,0.7388888888888889,0.31640625,0.9194444444444444,0.415625,0,0.7676
image_1411,image_1411-0.png,0.894499659538269,0.6930555555555555,0.23046875,0.8111111111111111,0.32578125,0,0.792
image_1411,image_1411-1.png,0.8935744762420654,0.6611111111111111,0.51875,0.7736111111111111,0.61875,1,0.832
image_1411,image_1411-2.png,0.8425949215888977,0.6763888888888889,0.38984375,0.7833333333333333,0.5109375,1,0.845
image_1412,image_1412-0.png,0.9040876626968384,0.6861111111111111,0.309375,0.7972222222222223,0.38125,1,0.8325
image_1412,image_1412-1.png,0.8589497208595276,0.6972222222222222,0.08671875,0.8027777777777778,0.265625,0,0.785
image_1412,image_1412-2.png,0.8362472057342529,0.6958333333333333,0.44921875,0.7833333333333333,0.521875,0,0.7773
image_1413,image_1413-0.png,0.9106920957565308,0.6305555555555555,0.5078125,0.8375,0.5953125,1,0.837
image_1413,image_1413-1.png,0.9000489115715027,0.7041666666666667,0.31328125,0.8444444444444444,0.44453125,0,0.762
image_1414,image_1414-0.png,0.9129084348678588,0.7416666666666667,0.4125,0.8805555555555555,0.5234375,1,0.8276
image_1415,image_1415-0.png,0.9238749146461488,0.6513888888888889,0.1875,0.8708333333333333,0.29375,1,0.8076
image_1415,image_1415-1.png,0.897161602973938,0.7458333333333333,0.56171875,0.8625,0.6890625,1,0.837
image_1415,image_1415-2.png,0.8946598172187805,0.7458333333333333,0.30234375,0.8833333333333333,0.3984375,0,0.7856
image_1416,image_1416-0.png,0.9100996851921082,0.7152777777777778,0.40703125,0.8805555555555555,0.51640625,1,0.815
image_1416,image_1416-1.png,0.8785736560821533,0.7291666666666666,0.8328125,0.8625,0.93359375,1,0.801
image_1417,image_1417-0.png,0.901081383228302,0.7013888888888888,0.52421875,0.8194444444444444,0.628125,1,0.8145
image_1417,image_1417-1.png,0.894963264465332,0.6819444444444445,0.34296875,0.7986111111111112,0.4125,1,0.8135
image_1418,image_1418-0.png,0.8999582529067993,0.6930555555555555,0.36953125,0.7986111111111112,0.4453125,1,0.829
image_1419,image_1419-0.png,0.8831977844238281,0.6069444444444444,0.19140625,0.7833333333333333,0.2625,1,0.8
image_1419,image_1419-1.png,0.8796544075012207,0.6694444444444444,0.3453125,0.7763888888888889,0.403125,0,0.7695
image_1419,image_1419-2.png,0.807302713394165,0.6805555555555556,0.41875,0.7944444444444444,0.55859375,0,0.797
image_1420,image_1420-0.png,0.9165890216827391,0.6791666666666667,0.290625,0.8138888888888889,0.4046875,1,0.801
image_1420,image_1420-1.png,0.8984198570251465,0.6694444444444444,0.51015625,0.8138888888888889,0.58671875,1,0.8096
image_1420,image_1420-2.png,0.8635128736495972,0.7180555555555556,0.17734375,0.8097222222222222,0.284375,0,0.7505
image_1421,image_1421-0.png,0.8815840482711792,0.6777777777777778,0.42578125,0.7902777777777777,0.5328125,0,0.794
image_1422,image_1422-0.png,0.878241240978241,0.7055555555555556,0.56171875,0.8263888888888888,0.653125,1,0.8086
image_1423,image_1423-0.png,0.8758003115653992,0.6958333333333333,0.375,0.8458333333333333,0.459375,0,0.7744
image_1423,image_1423-1.png,0.8493455648422241,0.6930555555555555,0.6203125,0.8263888888888888,0.73984375,1,0.818
image_1424,image_1424-0.png,0.8962147831916809,0.7347222222222223,0.6359375,0.8958333333333334,0.73203125,1,0.8105
image_1425,image_1425-0.png,0.9181703329086304,0.6944444444444444,0.0921875,0.9013888888888888,0.26640625,0,0.7974
image_1425,image_1425-1.png,0.8972039222717285,0.7305555555555555,0.37578125,0.8527777777777777,0.47421875,1,0.8223
image_1425,image_1425-2.png,0.8910707831382751,0.7361111111111112,0.53203125,0.8583333333333333,0.6578125,1,0.801
image_1426,image_1426-0.png,0.8948515057563782,0.6805555555555556,0.5359375,0.8291666666666667,0.72578125,1,0.813
image_1426,image_1426-1.png,0.8805646896362305,0.6277777777777778,0.34921875,0.7888888888888889,0.42578125,0,0.7773
image_1427,image_1427-0.png,0.9170367121696472,0.7041666666666667,0.5640625,0.8805555555555555,0.74453125,0,0.7607
image_1427,image_1427-1.png,0.910508155822754,0.5944444444444444,0.43359375,0.9263888888888888,0.56171875,1,0.8154
image_1427,image_1427-2.png,0.8973467350006104,0.7388888888888889,0.1484375,0.8694444444444445,0.25078125,0,0.784
image_1428,image_1428-0.png,0.9213263988494872,0.6791666666666667,0.4671875,0.8625,0.596875,0,0.7793
image_1428,image_1428-1.png,0.9091203212738036,0.6791666666666667,0.3046875,0.8333333333333334,0.4140625,0,0.785
image_1428,image_1428-2.png,0.8548995852470398,0.7,0.08125,0.8166666666666667,0.2359375,0,0.747
image_1429,image_1429-0.png,0.9150826930999756,0.6652777777777777,0.5046875,0.8916666666666667,0.6171875,0,0.788
image_1429,image_1429-1.png,0.8979317545890808,0.7388888888888889,0.1953125,0.8861111111111111,0.3265625,1,0.803
image_1430,image_1430-0.png,0.8681344389915466,0.6180555555555556,0.3953125,0.8027777777777778,0.471875,1,0.8105
image_1431,image_1431-0.png,0.8893548250198364,0.6166666666666667,0.40546875,0.7930555555555555,0.48046875,1,0.8164
image_1431,image_1431-1.png,0.8733277916908264,0.5430555555555555,0.24140625,0.825,0.3765625,0,0.7925
image_1431,image_1431-2.png,0.8626838326454163,0.6875,0.53125,0.8111111111111111,0.63359375,0,0.792
image_1432,image_1432-0.png,0.907418727874756,0.5666666666666667,0.33125,0.6944444444444444,0.39609375,0,0.7935
image_1433,image_1433-0.png,0.933348834514618,0.6111111111111112,0.0734375,0.8263888888888888,0.178125,1,0.803
image_1433,image_1433-1.png,0.8676535487174988,0.7361111111111112,0.321875,0.8583333333333333,0.45703125,1,0.807
image_1433,image_1433-2.png,0.6858488321304321,0.6347222222222222,0.5078125,0.8902777777777777,0.6984375,1,0.827
image_1434,image_1434-0.png,0.8974066376686096,0.6222222222222222,0.40703125,0.8555555555555555,0.48828125,0,0.7695
image_1434,image_1434-1.png,0.8915019631385803,0.7138888888888889,0.6984375,0.8416666666666667,0.8296875,0,0.7817
image_1435,image_1435-0.png,0.9290006160736084,0.6194444444444445,0.19375,0.8083333333333333,0.31328125,1,0.8
image_1435,image_1435-1.png,0.9187137484550476,0.6847222222222222,0.5578125,0.8305555555555556,0.684375,1,0.823
image_1435,image_1435-2.png,0.9071676135063172,0.5708333333333333,0.71171875,0.8541666666666666,0.87734375,1,0.8047
image_1436,image_1436-0.png,0.9256262183189392,0.6333333333333333,0.85859375,0.8194444444444444,0.953125,1,0.82
image_1436,image_1436-1.png,0.8981525301933289,0.6958333333333333,0.3265625,0.8263888888888888,0.42421875,0,0.754
image_1436,image_1436-2.png,0.8562847375869751,0.4847222222222222,0.0359375,0.8375,0.16796875,1,0.826
image_1437,image_1437-0.png,0.8980672955513,0.7277777777777777,0.71484375,0.85,0.81796875,0,0.7754
image_1437,image_1437-1.png,0.8796995282173157,0.6958333333333333,0.5,0.8847222222222222,0.60703125,1,0.8003
image_1438,image_1438-0.png,0.8922626972198486,0.6069444444444444,0.41015625,0.7972222222222223,0.496875,1,0.819
image_1439,image_1439-0.png,0.9004122614860535,0.5722222222222222,0.69609375,0.8222222222222222,0.79453125,0,0.7866
image_1439,image_1439-1.png,0.8940422534942627,0.6666666666666666,0.54453125,0.7888888888888889,0.6640625,1,0.8257
image_1439,image_1439-2.png,0.8839312791824341,0.6125,0.2,0.7958333333333333,0.28203125,1,0.804
image_1440,image_1440-0.png,0.9325270652770996,0.6583333333333333,0.59375,0.8736111111111111,0.69375,0,0.781
image_1440,image_1440-1.png,0.893568754196167,0.7361111111111112,0.7390625,0.8722222222222222,0.86953125,1,0.817
image_1440,image_1440-2.png,0.8845804929733276,0.7416666666666667,0.353125,0.8611111111111112,0.48125,0,0.795
image_1441,image_1441-0.png,0.890188455581665,0.6666666666666666,0.69375,0.8027777777777778,0.81875,1,0.8105
image_1441,image_1441-1.png,0.8899316787719727,0.6763888888888889,0.5296875,0.8055555555555556,0.61328125,0,0.778
image_1442,image_1442-0.png,0.9139732122421264,0.6986111111111111,0.18828125,0.8458333333333333,0.32578125,0,0.7734
image_1442,image_1442-1.png,0.9000467658042908,0.7138888888888889,0.4109375,0.8222222222222222,0.49765625,1,0.8013
image_1442,image_1442-2.png,0.7721308469772339,0.675,0.66953125,0.8166666666666667,0.78515625,1,0.799
image_1443,image_1443-0.png,0.905503511428833,0.7208333333333333,0.44375,0.8541666666666666,0.546875,1,0.818
image_1443,image_1443-1.png,0.8979819416999817,0.6541666666666667,0.76328125,0.8486111111111111,0.86171875,0,0.792
image_1443,image_1443-2.png,0.895139753818512,0.7347222222222223,0.5625,0.8666666666666667,0.66953125,1,0.827
image_1444,image_1444-0.png,0.9232110977172852,0.6013888888888889,0.70625,0.8277777777777777,0.8125,0,0.759
image_1444,image_1444-1.png,0.9095256924629213,0.5888888888888889,0.35,0.8236111111111111,0.4375,0,0.7944
image_1444,image_1444-2.png,0.9065003395080566,0.6819444444444445,0.5265625,0.8361111111111111,0.6453125,0,0.79
image_1445,image_1445-0.png,0.9061238169670104,0.6611111111111111,0.79296875,0.8194444444444444,0.88203125,0,0.7812
image_1446,image_1446-0.png,0.895740807056427,0.675,0.39609375,0.8472222222222222,0.48515625,1,0.8164
image_1446,image_1446-1.png,0.8581882119178772,0.6972222222222222,0.66015625,0.7916666666666666,0.7609375,1,0.8
image_1447,image_1447-0.png,0.9240136742591858,0.6888888888888889,0.85078125,0.8722222222222222,0.98125,0,0.7627
image_1447,image_1447-1.png,0.8909462094306946,0.6902777777777778,0.47578125,0.9736111111111112,0.64296875,1,0.828
image_1448,image_1448-0.png,0.9159235954284668,0.6625,0.7390625,0.925,0.8828125,0,0.784
image_1449,image_1449-0.png,0.907179594039917,0.6597222222222222,0.30859375,0.8166666666666667,0.42421875,0,0.77
image_1449,image_1449-1.png,0.8899735808372498,0.6208333333333333,0.79140625,0.8527777777777777,0.88046875,1,0.8086
image_1450,image_1450-0.png,0.9126571416854858,0.6444444444444445,0.69765625,0.7902777777777777,0.8,0,0.7925
image_1450,image_1450-1.png,0.9012317061424256,0.6888888888888889,0.39609375,0.8055555555555556,0.4890625,1,0.8267
